,ID_Muestreo,zona,I_PREPALIMENTOS_TIEMPO,J_LIMPIEZAVIV_TIEMPO,L1_LAVAROPA,L2_DOBLAROPA,L3_PLANCHA,L4_CALZADO,L_LIMPIEZAROPA_TIEMPO,O_CUIDOMENOR12_TIEMPO,P_CUIDO12MAS_TIEMPO,TDNR_TIEMPO,Relacion_parentesco,Sexo,niv_escolaridad,Estado_conyugal,Mantiene_hogar,Total
4951,172,Rural,11.0833333333333,24.6666666666667,2.0,,,,2.0,,,39.0833333333333,Jefa o jefe,Mujer,Cinco años de  universidad,Soltero(a),Sí,39.75
4952,172,Rural,8.4,7.35,,,,0.166666666666667,0.166666666666667,,,23.5833333333333,Jefa o jefe,Hombre,Un año parauniversitaria,Divorciado(a),Sí,16.0833333333333
4953,142,Urbano,2.58333333333333,0.25,,0.333333333333333,,,0.333333333333333,4.75,,9.88333333333333,Jefa o jefe,Hombre,Tercero secundaria académica,Casado(a),Sí,8.25
4954,142,Urbano,25.5,16.5,4.0,2.0,2.0,,8.5,14.9166666666667,,72.9166666666667,Esposo(a) o compañero(a),Mujer,Tres años parauniversitaria,Casado(a),No,73.4166666666667
4955,142,Urbano,14.0,1.33333333333333,,0.333333333333333,,,0.333333333333333,,,25.8333333333333,Otro(a) no familiar,Mujer,Segundo secundario académica,Soltero(a),Sí,16.0
4956,142,Urbano,1.75,0.583333333333333,,,,,,,,2.33333333333333,Jefa o jefe,Hombre,Quinto secundaria académica con título de bachiller,Casado(a),Sí,2.33333333333333
4957,142,Urbano,10.5,0.583333333333333,3.0,1.0,,,4.0,1.66666666666667,,16.75,Esposo(a) o compañero(a),Mujer,Cuatro años de  universidad,Casado(a),Sí,20.75
4958,142,Urbano,15.1666666666667,8.16666666666667,4.0,2.0,0.5,0.483333333333333,6.98333333333333,27.4166666666667,,57.7333333333333,Hijo(a),Mujer,Primero secundaria académica,Soltero(a),No,64.7166666666667
4959,142,Urbano,4.66666666666667,3.16666666666667,,,,,,9.91666666666667,5.66666666666667,26.5,Jefa o jefe,Hombre,Quinto secundaria académica con título de bachiller,Casado(a),Sí,23.4166666666667
4960,142,Urbano,15.3333333333333,12.4166666666667,7.0,0.833333333333333,,,7.83333333333333,7.25,6.5,50.9166666666667,Esposo(a) o compañero(a),Mujer,Cuarto secundaria académica,Casado(a),No,57.1666666666667
4961,142,Urbano,5.0,6.41666666666667,,2.0,0.833333333333333,,2.83333333333333,1.0,,17.75,Hijo(a),Mujer,Tercero secundaria académica,Soltero(a),No,18.0833333333333
4962,142,Urbano,5.41666666666667,4.66666666666667,,1.0,0.416666666666667,0.75,2.16666666666667,0.0833333333333333,,15.8333333333333,Hijo(a),Mujer,Primero secundaria académica,Soltero(a),No,14.5
4963,142,Urbano,19.25,9.33333333333333,2.0,1.0,0.333333333333333,1.16666666666667,4.5,,,34.4166666666667,Jefa o jefe,Mujer,Ninguno,Viudo(a),Sí,37.5833333333333
4964,142,Urbano,23.9166666666667,7.58333333333333,,1.0,0.75,,1.75,,,34.6666666666667,Jefa o jefe,Hombre,Cinco años de  universidad,Separado,Sí,35.0
4965,142,Urbano,6.25,4.75,2.0,0.166666666666667,,,2.16666666666667,,,15.5,Jefa o jefe,Mujer,Segundo secundario académica,Separado,Sí,15.3333333333333
4966,142,Urbano,,0.416666666666667,,,,0.333333333333333,0.333333333333333,4.83333333333333,0.166666666666667,5.83333333333333,Jefa o jefe,Hombre,Quinto secundaria académica con título de bachiller,En unión libre o juntado(a),Sí,6.08333333333333
4967,142,Urbano,15.0,8.25,3.0,,,,3.0,12.75,2.0,45.5833333333333,Esposo(a) o compañero(a),Mujer,Tercero secundaria académica,En unión libre o juntado(a),No,44.0
4968,142,Urbano,11.3333333333333,0.633333333333333,,0.666666666666667,,,0.666666666666667,27.8333333333333,,40.4666666666667,Hijo(a),Mujer,Tercero secundaria académica,Soltero(a),No,41.1333333333333
4969,142,Urbano,2.33333333333333,1.0,0.333333333333333,,,0.25,0.583333333333333,0.166666666666667,,15.75,Hijo(a),Mujer,Sexto primaria,Soltero(a),No,4.66666666666667
4970,142,Urbano,10.6666666666667,4.41666666666667,2.0,0.25,,,2.25,,,18.3333333333333,Jefa o jefe,Mujer,Primero secundaria académica,Soltero(a),Sí,19.5833333333333
4971,142,Urbano,5.33333333333333,6.66666666666667,1.0,0.5,0.583333333333333,,2.08333333333333,,,14.0833333333333,Hijo(a),Hombre,Tercero secundaria académica,Soltero(a),No,16.1666666666667
4972,142,Urbano,15.75,9.85,5.0,1.25,1.5,0.683333333333333,8.43333333333333,0.916666666666667,,36.1166666666667,Jefa o jefe,Mujer,Tercero primaria,Soltero(a),Sí,43.3833333333333
4973,142,Urbano,14.5833333333333,9.25,6.0,,,,6.0,,,36.8333333333333,Jefa o jefe,Hombre,Tercero primaria,Soltero(a),Sí,35.8333333333333
4974,142,Urbano,13.0,5.33333333333333,3.0,,,2.0,5.0,,,24.1666666666667,Jefa o jefe,Mujer,Segundo primaria,Soltero(a),Sí,28.3333333333333
4975,142,Urbano,13.6666666666667,9.58333333333333,3.0,0.5,,,5.5,,,29.5833333333333,Hijo(a),Mujer,Primero secundaria académica,Soltero(a),No,32.25
4976,143,Urbano,13.4166666666667,9.33333333333333,0.75,0.333333333333333,,,1.08333333333333,,,24.3333333333333,Jefa o jefe,Hombre,Cuarto primaria,Divorciado(a),Sí,24.9166666666667
4977,143,Urbano,10.0333333333333,5.66666666666667,,,,,,,,17.45,Jefa o jefe,Mujer,Sexto primaria,Separado,Sí,15.7
4978,143,Urbano,19.7,4.55,6.0,2.0,0.333333333333333,0.5,8.83333333333333,7.58333333333333,1.25,43.8333333333333,Hijo(a),Mujer,Segundo secundario académica,En unión libre o juntado(a),No,50.75
4979,143,Urbano,,,,0.25,,,0.25,3.5,,3.75,Otro(a) familiar,Hombre,Sexto primaria,Separado,Sí,4.0
4980,143,Urbano,2.58333333333333,6.08333333333333,,,,0.166666666666667,0.166666666666667,,,12.8333333333333,Jefa o jefe,Hombre,Ninguno,En unión libre o juntado(a),Sí,9.0
4981,143,Urbano,3.33333333333333,0.583333333333333,1.0,0.25,,,1.25,,,6.0,Esposo(a) o compañero(a),Mujer,Segundo primaria,En unión libre o juntado(a),No,6.41666666666667
4982,143,Urbano,20.6666666666667,9.16666666666667,3.0,0.166666666666667,,,3.16666666666667,,1.16666666666667,34.9166666666667,Hijo(a),Mujer,Un año parauniversitaria,Divorciado(a),No,37.3333333333333
4983,143,Urbano,2.36666666666667,1.33333333333333,,,,,,,,3.7,Hijo(a),Mujer,Sexto primaria,Soltero(a),No,3.7
4984,143,Urbano,9.25,3.66666666666667,2.5,0.5,,,3.5,1.0,,21.9166666666667,Jefa o jefe,Mujer,Segundo primaria,Viudo(a),Sí,20.4166666666667
4985,143,Urbano,18.5,2.85,8.0,0.5,,,8.5,3.5,,40.35,Hijo(a),Mujer,Un año parauniversitaria,Casado(a),Sí,41.85
4986,143,Urbano,6.0,7.33333333333333,2.0,0.5,,,2.5,,,16.0833333333333,Nieto(a),Mujer,Segundo secundario académica,Soltero(a),No,18.3333333333333
4987,143,Urbano,1.33333333333333,2.0,,0.166666666666667,0.416666666666667,0.416666666666667,1.16666666666667,,,5.66666666666667,Nieto(a),Mujer,Quinto primaria,Soltero(a),No,5.5
4988,143,Urbano,,1.75,,,,,,,,1.75,Otro(a) no familiar,Hombre,Segundo primaria,Casado(a),Sí,1.75
4989,143,Urbano,,2.58333333333333,,,,,,,,4.91666666666667,Jefa o jefe,Hombre,Sexto primaria,En unión libre o juntado(a),Sí,2.58333333333333
4990,143,Urbano,12.8333333333333,5.6,3.0,1.0,1.0,,5.0,,,23.6833333333333,Esposo(a) o compañero(a),Mujer,Quinto secundaria académica sin título de bachiller,En unión libre o juntado(a),No,28.4333333333333
4991,143,Urbano,,,,,,,,,,,Hijo(a),Hombre,Tres años  de universidad,Soltero(a),Sí,0.0
4992,143,Urbano,15.75,5.25,,,,0.25,0.25,,,23.5833333333333,Jefa o jefe,Hombre,Sexto primaria,Separado,Sí,21.5
4993,143,Urbano,2.33333333333333,2.83333333333333,2.0,,1.16666666666667,,3.16666666666667,,,9.33333333333333,Hijo(a),Hombre,Quinto secundaria académica con título de bachiller,Soltero(a),Sí,11.5
4994,143,Urbano,17.85,5.53333333333333,1.0,,,,1.0,,,24.3833333333333,Hijo(a),Hombre,Sexto primaria,Divorciado(a),Sí,25.3833333333333
4995,143,Urbano,,0.333333333333333,,,,,,,,1.33333333333333,Jefa o jefe,Hombre,Cuarto primaria,Casado(a),Sí,0.333333333333333
4996,143,Urbano,30.9166666666667,3.33333333333333,4.0,0.5,,,4.5,,,43.4166666666667,Esposo(a) o compañero(a),Mujer,Primero secundaria académica,Casado(a),No,43.25
4997,143,Urbano,4.66666666666667,5.25,,0.5,,,0.5,,,12.6666666666667,Jefa o jefe,Hombre,Segundo secundario académica,Casado(a),Sí,10.9166666666667
4998,143,Urbano,29.75,9.58333333333333,4.0,1.0,1.0,,6.0,,,46.3333333333333,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),Sí,51.3333333333333
4999,173,Rural,29.8333333333333,4.33333333333333,3.5,3.5,,,7.5,,,44.75,Jefa o jefe,Mujer,Ninguno,Casado(a),No,48.6666666666667
5000,173,Rural,18.0,16.9166666666667,,,,0.333333333333333,1.33333333333333,,,43.75,Esposo(a) o compañero(a),Hombre,Ninguno,Casado(a),No,36.5833333333333
5001,173,Rural,2.0,51.1666666666667,4.5,0.75,,,5.25,,,61.4166666666667,Hijo(a),Mujer,Sexto primaria,Soltero(a),No,63.6666666666667
5002,173,Rural,,0.166666666666667,,,,,,,,2.16666666666667,Hijo(a),Hombre,Quinto secundaria académica con título de bachiller,Soltero(a),Sí,0.166666666666667
5003,173,Rural,,3.58333333333333,,,,,,,,3.58333333333333,Jefa o jefe,Hombre,Ninguno,Soltero(a),"No, lo hace otra institución o persona fuera del hogar que vive en el país",3.58333333333333
5004,173,Rural,8.33333333333333,0.75,,,,,,0.666666666666667,,9.75,Jefa o jefe,Hombre,Sexto primaria,En unión libre o juntado(a),Sí,9.75
5005,173,Rural,11.0833333333333,7.08333333333333,0.5,2.0,,,2.5,1.16666666666667,,21.8333333333333,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,24.3333333333333
5006,173,Rural,30.9166666666667,9.75,2.0,0.666666666666667,,,2.66666666666667,18.1666666666667,,65.3333333333333,Esposo(a) o compañero(a),Mujer,Tercero secundaria académica,En unión libre o juntado(a),No,64.1666666666667
5007,173,Rural,,0.333333333333333,,,,,,3.26666666666667,,5.6,Jefa o jefe,Hombre,Segundo primaria,Casado(a),Sí,3.6
5008,173,Rural,11.75,4.41666666666667,4.0,0.666666666666667,,,4.66666666666667,13.3333333333333,,36.5,Esposo(a) o compañero(a),Mujer,Segundo secundario académica,Casado(a),No,38.8333333333333
5009,173,Rural,,1.66666666666667,,,,,,,,1.66666666666667,Jefa o jefe,Hombre,Sexto primaria,En unión libre o juntado(a),Sí,1.66666666666667
5010,173,Rural,21.2333333333333,10.1666666666667,3.0,0.333333333333333,,,3.33333333333333,,0.5,35.2333333333333,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),Sí,38.5666666666667
5011,173,Rural,1.91666666666667,2.0,1.5,,,0.75,2.25,,,6.16666666666667,Hijo(a),Mujer,Tercero secundaria académica,Soltero(a),No,8.41666666666667
5012,173,Rural,26.5,2.75,4.0,0.333333333333333,,,4.33333333333333,23.4166666666667,,57.0833333333333,Jefa o jefe,Mujer,Quinto primaria,Soltero(a),Sí,61.3333333333333
5013,173,Rural,7.46666666666667,3.65,1.0,0.333333333333333,,,1.33333333333333,,0.666666666666667,14.2833333333333,Jefa o jefe,Mujer,Sexto primaria,Divorciado(a),Sí,14.45
5014,173,Rural,,0.966666666666667,,0.0833333333333333,,,0.0833333333333333,,,1.21666666666667,Hijo(a),Hombre,Sexto primaria,Soltero(a),No,1.13333333333333
5015,173,Rural,,0.5,,,,,,,,1.5,Jefa o jefe,Hombre,Quinto primaria,Soltero(a),Sí,0.5
5016,173,Rural,16.3333333333333,3.33333333333333,3.0,0.666666666666667,,,3.66666666666667,,,23.3333333333333,"Padre, madre",Mujer,Quinto primaria,Divorciado(a),No,27.0
5017,173,Rural,36.75,22.6666666666667,,,,,,14.5833333333333,,74.0,Jefa o jefe,Mujer,Primero primaria,En unión libre o juntado(a),Sí,74.0
5018,173,Rural,1.0,1.35,,,,,,,,5.6,Hijo(a),Hombre,Primero secundaria académica,Soltero(a),Sí,2.35
5019,173,Rural,1.75,,,,,0.166666666666667,0.166666666666667,,,2.5,Hijo(a),Hombre,Sexto primaria,Soltero(a),No,2.08333333333333
5020,173,Rural,1.0,3.25,,,,,,,,8.33333333333333,Jefa o jefe,Hombre,Sexto primaria,Casado(a),Sí,4.25
5021,173,Rural,6.41666666666667,15.9166666666667,9.0,1.5,0.333333333333333,0.333333333333333,11.1666666666667,,0.166666666666667,37.0,Esposo(a) o compañero(a),Mujer,Tres años  de universidad,Casado(a),Sí,44.8333333333333
5022,144,Urbano,23.2166666666667,16.0833333333333,1.25,1.0,1.5,0.166666666666667,3.91666666666667,7.95,,54.0833333333333,Jefa o jefe,Mujer,Sexto primaria,Casado(a),No,55.0833333333333
5023,144,Urbano,,1.16666666666667,,0.416666666666667,,0.583333333333333,1.0,7.0,,10.6666666666667,Esposo(a) o compañero(a),Hombre,Tercero secundaria académica,Casado(a),Sí,10.1666666666667
5024,144,Urbano,,0.666666666666667,,0.25,,,0.25,1.0,,3.91666666666667,Hijo(a),Mujer,Un año parauniversitaria,Soltero(a),No,2.16666666666667
5025,144,Urbano,,0.0333333333333333,,,,,,7.05,,8.83333333333333,Hijo(a),Mujer,Tercero secundaria académica,Soltero(a),No,7.08333333333333
5026,144,Urbano,3.5,4.25,,0.166666666666667,,0.416666666666667,0.666666666666667,,,10.9166666666667,Otro(a) no familiar,Hombre,Primero secundaria académica,Soltero(a),Sí,9.0
5027,144,Urbano,0.666666666666667,1.25,,,,,,,,6.41666666666667,Jefa o jefe,Hombre,Primero primaria,En unión libre o juntado(a),Sí,1.91666666666667
5028,144,Urbano,40.0,26.6666666666667,8.0,1.0,,1.0,10.0833333333333,,,90.25,Esposo(a) o compañero(a),Mujer,Primero secundaria académica,En unión libre o juntado(a),No,86.75
5029,144,Urbano,12.25,3.66666666666667,,0.166666666666667,,0.6,0.766666666666667,,,16.6833333333333,Jefa o jefe,Hombre,Sexto primaria,Soltero(a),Sí,17.45
5030,144,Urbano,,0.166666666666667,,,,0.5,0.5,,11.0,18.0,Jefa o jefe,Hombre,Cuarto secundaria técnica,Casado(a),Sí,12.1666666666667
5031,144,Urbano,18.0,10.0833333333333,4.0,2.0,3.0,,9.0,,,38.5,Esposo(a) o compañero(a),Mujer,Sexto secundaria técnica con título de bachiller,Casado(a),Sí,46.0833333333333
5032,144,Urbano,,1.5,0.583333333333333,,,,0.583333333333333,,,3.58333333333333,Hijo(a),Hombre,Sexto primaria,Soltero(a),No,2.66666666666667
5033,144,Urbano,7.5,9.58333333333333,0.833333333333333,,,0.666666666666667,1.66666666666667,,,22.0833333333333,Jefa o jefe,Hombre,Un  año de universidad,En unión libre o juntado(a),Sí,20.25
5034,144,Urbano,5.0,5.26666666666667,2.0,1.0,,,3.0,,,13.9666666666667,Esposo(a) o compañero(a),Mujer,Quinto secundaria académica sin título de bachiller,En unión libre o juntado(a),Sí,16.2666666666667
5035,144,Urbano,5.16666666666667,6.13333333333333,,,,0.333333333333333,0.333333333333333,,,21.1333333333333,Esposo(a) o compañero(a),Hombre,Dos años de maestría o doctorado,Casado(a),Sí,11.9666666666667
5036,144,Urbano,1.75,3.66666666666667,,,,,,,,8.91666666666667,Jefa o jefe,Hombre,Sexto primaria,Casado(a),Sí,5.41666666666667
5037,144,Urbano,21.8333333333333,14.5,5.0,,,,5.16666666666667,,,42.5,Jefa o jefe,Hombre,Sexto primaria,Divorciado(a),Sí,46.5
5038,144,Urbano,16.3333333333333,11.4166666666667,3.0,1.0,,,4.0,0.333333333333333,0.35,32.7666666666667,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,36.4333333333333
5039,144,Urbano,9.56666666666667,1.83333333333333,1.5,0.333333333333333,,,1.83333333333333,14.5833333333333,,27.8166666666667,Yerno o nuera,Mujer,Segundo secundario académica,En unión libre o juntado(a),No,29.65
5040,144,Urbano,,,,,,,,,,,Jefa o jefe,Hombre,Sexto primaria,En unión libre o juntado(a),No,0.0
5041,144,Urbano,27.3333333333333,6.25,3.0,1.5,,,4.5,,3.0,42.0833333333333,Esposo(a) o compañero(a),Mujer,Segundo secundario académica,En unión libre o juntado(a),No,45.5833333333333
5042,144,Urbano,8.75,2.06666666666667,3.0,,,,3.0,,,13.9833333333333,Hijo(a),Hombre,Sexto primaria,Soltero(a),Sí,16.8166666666667
5043,145,Urbano,6.33333333333333,4.83333333333333,3.0,0.5,1.0,,4.75,11.4166666666667,,29.1666666666667,Jefa o jefe,Mujer,Quinto primaria,Separado,Sí,31.8333333333333
5044,145,Urbano,1.91666666666667,9.0,1.33333333333333,0.5,0.0833333333333333,,1.91666666666667,36.2333333333333,1.0,55.0666666666667,Hijo(a),Mujer,Tercero secundaria académica,Soltero(a),No,51.9833333333333
5045,145,Urbano,3.41666666666667,3.43333333333333,,,0.416666666666667,0.166666666666667,0.583333333333333,1.5,,10.1,Hijo(a),Mujer,Primero secundaria académica,Soltero(a),No,9.51666666666667
5046,145,Urbano,2.33333333333333,3.25,,,,,,6.83333333333333,,18.25,Jefa o jefe,Hombre,Segundo secundario académica,En unión libre o juntado(a),Sí,12.4166666666667
5047,145,Urbano,19.75,8.18333333333333,4.5,1.0,1.0,,6.5,24.9166666666667,,62.75,Esposo(a) o compañero(a),Mujer,Segundo secundario académica,En unión libre o juntado(a),No,65.85
5048,145,Urbano,19.9166666666667,4.91666666666667,1.0,0.333333333333333,,,1.33333333333333,,2.0,34.75,Jefa o jefe,Mujer,Sexto primaria,Separado,Sí,29.5
5049,145,Urbano,7.16666666666667,18.3333333333333,4.0,0.5,,,4.5,,,35.5,Hijo(a),Hombre,Un año parauniversitaria,Soltero(a),No,34.5
5050,145,Urbano,5.83333333333333,5.98333333333333,1.0,0.166666666666667,0.0833333333333333,,1.25,,,14.7666666666667,Hijo(a),Mujer,Segundo secundario académica,Soltero(a),No,14.3166666666667
5051,145,Urbano,,,,,,,,,,0.5,Jefa o jefe,Hombre,Sexto primaria,Separado,Sí,0.0
5052,145,Urbano,15.3333333333333,2.95,5.0,1.0,0.416666666666667,0.5,7.41666666666667,18.3333333333333,,51.0833333333333,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),Sí,50.95
5053,145,Urbano,3.83333333333333,1.66666666666667,1.0,0.333333333333333,0.5,,1.83333333333333,0.166666666666667,,7.83333333333333,Cuñado(a),Mujer,Tercero secundaria técnica,Soltero(a),No,9.33333333333333
5054,145,Urbano,1.66666666666667,2.25,,,0.5,,0.5,1.0,,7.41666666666667,Hijo(a),Hombre,Primero secundaria técnica,Soltero(a),No,5.91666666666667
5055,145,Urbano,1.0,0.5,,,,,,,,2.58333333333333,Hijo(a),Hombre,Quinto primaria,Soltero(a),No,1.5
5056,145,Urbano,,,,,,,,,,0.833333333333333,Jefa o jefe,Hombre,Primero primaria,En unión libre o juntado(a),Sí,0.0
5057,145,Urbano,29.0,18.6666666666667,2.0,1.0,2.0,0.1,5.1,,,57.2666666666667,Esposo(a) o compañero(a),Mujer,Ninguno,En unión libre o juntado(a),No,57.8666666666667
5058,145,Urbano,20.9166666666667,18.6666666666667,2.5,1.5,,,5.0,,,47.5833333333333,Jefa o jefe,Mujer,Tercero primaria,Separado,Sí,48.5833333333333
5059,145,Urbano,12.05,2.25,1.33333333333333,0.666666666666667,,,2.0,,,19.9666666666667,Hijo(a),Hombre,Tercero secundaria académica,Soltero(a),No,18.3
5060,145,Urbano,2.5,5.41666666666667,1.0,0.333333333333333,,0.333333333333333,1.66666666666667,,,9.58333333333333,Hijo(a),Hombre,Tercero secundaria académica,Soltero(a),No,11.25
5061,145,Urbano,1.41666666666667,0.25,,,0.583333333333333,0.25,0.833333333333333,,,13.5,Jefa o jefe,Hombre,Sexto primaria,Casado(a),Sí,3.33333333333333
5062,145,Urbano,21.0,5.16666666666667,,,0.0833333333333333,0.0833333333333333,0.166666666666667,,,35.2,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,26.5
5063,145,Urbano,27.3,12.05,3.0,1.0,,,4.0,,,50.5833333333333,Otro(a) no familiar,Mujer,Quinto secundaria académica sin título de bachiller,Separado,No,47.35
5064,145,Urbano,29.4166666666667,22.5,1.0,1.0,,,2.41666666666667,,,59.3333333333333,Esposo(a) o compañero(a),Mujer,Tercero secundaria académica,En unión libre o juntado(a),No,56.3333333333333
5065,145,Urbano,34.5333333333333,10.9,4.0,1.0,,,5.0,14.3333333333333,,65.9333333333333,Esposo(a) o compañero(a),Mujer,Tercero secundaria académica,Casado(a),No,69.7666666666667
5066,145,Urbano,34.4166666666667,10.5833333333333,7.5,2.0,3.5,,13.0,,3.0,61.0,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,74.0
5067,145,Urbano,,9.33333333333333,,,,,,,2.5,16.0833333333333,Hijo(a),Mujer,Quinto secundaria académica sin título de bachiller,Soltero(a),No,11.8333333333333
5068,145,Urbano,1.0,6.5,,,,,,,,9.0,Hijo(a),Mujer,Quinto primaria,Soltero(a),No,7.5
5069,145,Urbano,,6.16666666666667,,0.666666666666667,,0.5,1.16666666666667,5.75,,18.0833333333333,Jefa o jefe,Hombre,Sexto primaria,En unión libre o juntado(a),Sí,14.25
5070,145,Urbano,2.91666666666667,1.88333333333333,,,,,,,0.166666666666667,5.96666666666667,Hermano(a),Hombre,Sexto primaria,En unión libre o juntado(a),Sí,4.96666666666667
5071,145,Urbano,24.5,4.58333333333333,3.0,1.0,,,4.0,0.583333333333333,,33.6666666666667,Cuñado(a),Mujer,Quinto primaria,En unión libre o juntado(a),No,37.6666666666667
5072,145,Urbano,1.16666666666667,1.58333333333333,,1.5,,,1.5,,,10.0833333333333,Otro(a) familiar,Hombre,Sexto primaria,Soltero(a),No,5.75
5073,146,Urbano,0.583333333333333,6.91666666666667,0.25,,,,0.25,,0.166666666666667,11.9166666666667,Jefa o jefe,Hombre,Sexto primaria,Casado(a),Sí,8.16666666666667
5074,146,Urbano,16.5833333333333,10.75,5.0,1.5,,0.5,9.0,,,39.3333333333333,Esposo(a) o compañero(a),Mujer,Sexto primaria,Casado(a),No,43.3333333333333
5075,146,Urbano,2.41666666666667,3.75,1.0,0.333333333333333,,,1.33333333333333,,,9.5,Hijo(a),Mujer,Cuatro años de  universidad,Separado,Sí,8.83333333333333
5076,146,Urbano,15.8333333333333,25.3333333333333,7.0,2.91666666666667,0.166666666666667,,10.0833333333333,2.83333333333333,31.1666666666667,109.416666666667,Hijo(a),Mujer,Quinto primaria,En unión libre o juntado(a),No,95.3333333333333
5077,146,Urbano,1.6,0.166666666666667,,,,0.25,0.25,,0.166666666666667,6.18333333333333,Yerno o nuera,Hombre,Sexto primaria,En unión libre o juntado(a),Sí,2.43333333333333
5078,146,Urbano,3.0,1.16666666666667,,,,0.666666666666667,0.666666666666667,,,4.83333333333333,Nieto(a),Hombre,Tercero primaria,Soltero(a),No,5.5
5079,146,Urbano,16.6666666666667,1.68333333333333,3.0,0.5,,1.0,4.5,,1.0,31.6833333333333,Hijo(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,28.35
5080,146,Urbano,,12.6666666666667,,,,0.166666666666667,0.166666666666667,,,12.8333333333333,Jefa o jefe,Hombre,Sexto primaria,En unión libre o juntado(a),Sí,13.0
5081,146,Urbano,27.5,9.25,4.5,1.5,2.0,,8.0,,,49.25,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,52.75
5082,146,Urbano,,,,,,,,,,7.0,Jefa o jefe,Hombre,Primero primaria,En unión libre o juntado(a),Sí,0.0
5083,146,Urbano,33.25,17.25,6.0,0.666666666666667,,1.0,7.66666666666667,,,67.6666666666667,Esposo(a) o compañero(a),Mujer,Sexto primaria,En unión libre o juntado(a),No,65.8333333333333
5084,146,Urbano,,,,,,,,2.0,,3.16666666666667,Jefa o jefe,Hombre,Segundo secundario académica,En unión libre o juntado(a),Sí,2.0
5085,146,Urbano,16.5,18.0833333333333,4.0,,,,5.0,9.08333333333333,,50.6666666666667,Esposo(a) o compañero(a),Mujer,Segundo secundario académica,En unión libre o juntado(a),No,52.6666666666667
5086,146,Urbano,18.4166666666667,18.4166666666667,6.0,1.5,1.0,,8.5,,,45.3333333333333,Jefa o jefe,Hombre,Sexto primaria,Viudo(a),Sí,53.8333333333333
5087,146,Urbano,1.33333333333333,5.0,,0.333333333333333,,0.666666666666667,1.0,,,7.58333333333333,Jefa o jefe,Hombre,Quinto primaria,Casado(a),Sí,8.33333333333333
5088,146,Urbano,9.0,4.25,1.0,0.333333333333333,,0.166666666666667,1.5,,,14.75,Esposo(a) o compañero(a),Mujer,Primero primaria,Casado(a),No,16.25
5089,146,Urbano,15.1666666666667,3.66666666666667,2.33333333333333,1.0,,,3.33333333333333,,0.25,23.6666666666667,Hijo(a),Mujer,Sexto primaria,Separado,No,25.75
5090,146,Urbano,25.6666666666667,15.6666666666667,6.0,1.0,2.0,,10.0,,1.16666666666667,56.3333333333333,Jefa o jefe,Mujer,Sexto primaria,Casado(a),No,61.5
5091,146,Urbano,26.5,13.1666666666667,3.0,0.5,,,3.75,,0.25,46.6666666666667,Jefa o jefe,Mujer,Tercero primaria,Viudo(a),Sí,47.1666666666667
5092,146,Urbano,,,,,,,,,,1.5,Hijo(a),Hombre,Un  año de universidad,Soltero(a),Sí,0.0
5093,147,Urbano,0.666666666666667,1.66666666666667,,,,,0.0833333333333333,5.83333333333333,,9.25,Jefa o jefe,Hombre,Seis años de  universidad,Casado(a),Sí,8.25
5094,147,Urbano,15.75,4.58333333333333,2.0,,,0.416666666666667,2.41666666666667,42.0,,65.4166666666667,Esposo(a) o compañero(a),Mujer,Seis años de  universidad,Casado(a),Sí,67.1666666666667
5095,147,Urbano,2.33333333333333,2.75,,,,,,2.25,,10.75,Jefa o jefe,Hombre,Dos años de  universidad,Casado(a),Sí,7.33333333333333
5096,147,Urbano,13.0833333333333,4.5,,,,,,,0.166666666666667,19.5,Esposo(a) o compañero(a),Mujer,Seis años de  universidad,Casado(a),Sí,17.75
5097,147,Urbano,0.5,0.166666666666667,,,,,,,,0.666666666666667,Hijo(a),Hombre,Un  año de universidad,Soltero(a),No,0.666666666666667
5098,147,Urbano,8.33333333333333,0.166666666666667,0.666666666666667,0.333333333333333,0.833333333333333,,1.83333333333333,3.0,,13.3333333333333,Jefa o jefe,Hombre,Tres años  de universidad,Casado(a),Sí,15.1666666666667
5099,147,Urbano,,3.66666666666667,2.0,,1.75,,3.75,7.33333333333333,,15.75,Esposo(a) o compañero(a),Mujer,Un año de maestría o doctorado,Casado(a),Sí,18.5
5100,147,Urbano,25.5,8.41666666666667,4.66666666666667,3.5,,,8.16666666666667,14.9166666666667,,62.8333333333333,Jefa o jefe,Mujer,Sexto primaria,En unión libre o juntado(a),Sí,65.1666666666667
5101,147,Urbano,2.41666666666667,4.5,1.0,1.0,,,2.0,4.66666666666667,,13.9166666666667,Hijo(a),Mujer,Segundo secundario académica,Soltero(a),No,15.5833333333333
5102,147,Urbano,1.33333333333333,0.35,0.333333333333333,0.25,0.25,0.166666666666667,1.0,14.0,,19.1833333333333,Jefa o jefe,Hombre,Sexto primaria,Casado(a),No,17.6833333333333
